FromRef,HA_group,alignment,distance1,distance2,model_pair,seq_id,clean_model
no,HA3_HA4,HA_greater_0,8.910820000000003,7.00892,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.477889999999999,6.5788199999999994,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.91977,7.0178199999999995,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_AOT90646_A/Washington/56/2016_2016/03/21_HA_HA_3,gammaomega/ExpCM
no,HA4_HA16,HA_greater_0,21.341829999999998,12.35303,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_APC31825_A/black-headed_gull/Netherlands/9/2010_2010/07/21_HA_HA_16,gammaomega/ExpCM
no,HA4_HA7,HA_greater_0,15.553510000000001,10.04145,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_APR73174_A/Minhang/S01/2013_2013/02/27_HA_HA_7,gammaomega/ExpCM
no,HA4_HA16,HA_greater_0,21.368450000000006,12.37723,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_APY16646_A/glaucous-winged_gull/Southcentral_Alaska/15MB01758/2015_2015/09/01_HA_HA_16,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,3.89459,3.5261100000000005,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_AQY18576_A/blue-winged_teal/Guatemala/CIP049H105-31/2011_2011/12/08_HA_HA_14,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,3.92904,3.5604500000000003,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_AQZ38089_A/blue-winged_teal/Guatemala/CIP049H109-67/2012_2012/11/16_HA_HA_14,gammaomega/ExpCM
no,HA4_HA8,HA_greater_0,22.77111,12.60998,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_BAA14334_A/turkey/Ontario/6118/1968_1968//_HA_HA_8,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,3.82916,3.47393,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,gammaomega/ExpCM
no,HA4_HA6,HA_greater_0,21.66239,12.25026,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_BAJ18005_A/quail/Hong_Kong/FY119/2001_2001//_HA_HA_6,gammaomega/ExpCM
no,HA4_HA10,HA_greater_0,15.5843,10.0989,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_BAL70264_A/duck/Tsukuba/574/2006_2006//_HA_HA_10,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.19678,6.30117,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_BAM42775_A/duck/Vietnam/LBM12/2011_2011/09/20_HA_HA_3,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.881,6.979030000000002,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_BAT21829_A/Saitama/03-40/2012_2012/01/07_HA_HA_3,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.31756,6.42264,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,gammaomega/ExpCM
no,HA4_HA5,HA_greater_0,21.66018,12.52045,ExpCM_gammaomega/ExpCM,cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4_cds_CAJ75448_A/duck/Viet_Nam/TG24-01/2005_2005//_HA_HA_5,gammaomega/ExpCM
no,HA2_HA3,HA_greater_0,23.193260000000002,13.595059999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2,gammaomega/ExpCM
no,HA3_HA8,HA_greater_0,25.283279999999998,14.137299999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGG23741_A/northern_shoveler/Interior_Alaska/9BM2925R0/2009_2009/07/16_HA_HA_8,gammaomega/ExpCM
no,HA3_HA8,HA_greater_0,25.280070000000002,14.13427,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGG24117_A/northern_shoveler/Interior_Alaska/9BM4787R0/2009_2009/07/29_HA_HA_8,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.19006,6.3009499999999985,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGG25919_A/mallard/Interior_Alaska/10BM06456R0/2010_2010/07/30_HA_HA_4,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,1.36003,1.3620200000000002,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGK73628_A/Rhode_Island/05/2011_2011/03/03_HA_HA_3,gammaomega/ExpCM
no,HA3_HA11,HA_greater_0,21.4935,12.60687,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGL60086_A/ruddy_turnstone/New_Jersey/AI09-194/2009_2009/05/13_HA_HA_11,gammaomega/ExpCM
no,HA1_HA3,HA_greater_0,23.7813,13.90131,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,gammaomega/ExpCM
no,HA3_HA5,HA_greater_0,23.97728,13.972829999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGQ80932_A/turkey/Egypt/S6405D/2012_2012/10/07_HA_HA_5,gammaomega/ExpCM
no,HA3_HA9,HA_greater_0,24.31629,13.95302,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGQ81168_A/chicken/Rizhao/85/2013_2013//_HA_HA_9,gammaomega/ExpCM
no,HA3_HA13,HA_greater_0,23.85141,13.95526,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AGW82840_A/laughing_gull/AI08-1460/NJ/2008_2008/05/28_HA_HA_13,gammaomega/ExpCM
no,HA3_HA6,HA_greater_0,23.985139999999998,13.712469999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHI97652_A/chicken/Taiwan/2759/2012_2012/12/27_HA_HA_6,gammaomega/ExpCM
no,HA3_HA14,HA_greater_0,9.19251,6.84983,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.193760000000001,6.23404,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHL78313_A/mallard/Sweden/50108/2006_2006/08/12_HA_HA_4,gammaomega/ExpCM
no,HA3_HA16,HA_greater_0,23.57799,13.724620000000002,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16,gammaomega/ExpCM
no,HA2_HA3,HA_greater_0,23.23076,13.62815,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2,gammaomega/ExpCM
yes,HA3_HA3,HA_greater_0,1.32962,1.33126,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,gammaomega/ExpCM
no,HA3_HA8,HA_greater_0,25.519070000000003,14.36376,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,gammaomega/ExpCM
no,HA3_HA13,HA_greater_0,23.61411,13.746929999999999,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHZ39225_A/black-headed_gull/Republic_of_Georgia/7/2011_2011/11/14_HA_HA_13,gammaomega/ExpCM
no,HA3_HA13,HA_greater_0,23.614,13.745829999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHZ39582_A/yellow-legged_gull/Republic_of_Georgia/1/2012_2012/09/13_HA_HA_13,gammaomega/ExpCM
no,HA3_HA11,HA_greater_0,21.47462,12.58819,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AHZ44104_A/blue-winged_teal/Wisconsin/12OS2562/2012_2012/09/29_HA_HA_11,gammaomega/ExpCM
no,HA2_HA3,HA_greater_0,23.481250000000006,13.77734,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,gammaomega/ExpCM
no,HA3_HA5,HA_greater_0,23.95515,13.95191,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AJB43015_A/chicken/Egypt/1460S/2014_2014/02/25_HA_HA_5,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,17.82046,11.47412,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AJD13032_A/duck/Jiangxi/6613/2013_2013/02/03_HA_HA_10,gammaomega/ExpCM
no,HA3_HA7,HA_greater_0,17.802039999999998,11.4282,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AJJ91909_A/Shenzhen/SP26/2014_2014/01/20_HA_HA_7,gammaomega/ExpCM
no,HA3_HA9,HA_greater_0,24.3285,13.964709999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AJJ93524_A/chicken/Yantai/2529/2013_2013/10/21_HA_HA_9,gammaomega/ExpCM
no,HA3_HA5,HA_greater_0,23.77137,13.8108,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AJP13831_A/environment/West_Jakarta/BPPVRVIII-344-19/2010_2010/12/_HA_HA_5,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,17.71255,11.37657,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AKF32953_A/mallard/Maryland/06OS194/2006_2006/01/21_HA_HA_10,gammaomega/ExpCM
no,HA1_HA3,HA_greater_0,23.813579999999998,13.931019999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AKH14407_A/swine/Illinois/A01554351/2015_2015/03/30_HA_HA_1,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,1.66107,1.6270799999999999,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,gammaomega/ExpCM
no,HA3_HA7,HA_greater_0,17.80422,11.43005,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_ALR82206_A/chicken/Wenzhou/WZTSLG02/2015_2015/01/_HA_HA_7,gammaomega/ExpCM
no,HA3_HA13,HA_greater_0,23.71071,13.840189999999998,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_ALZ46771_A/gull/Massachusetts/12JR00671/2012_2012/10/11_HA_HA_13,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.23858,6.34987,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_ALZ47206_A/northern_pintail/Interior_Alaska/10BM03314/2010_2010/07/06_HA_HA_4,gammaomega/ExpCM
no,HA3_HA16,HA_greater_0,23.563489999999998,13.710329999999999,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_ALZ48480_A/glaucous-winged_gull/Southcentral_Alaska/12NH01647/2008_2008/09/07_HA_HA_16,gammaomega/ExpCM
no,HA1_HA3,HA_greater_0,23.99735,14.26365,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AMD42356_A/swine/Pennsylvania/A01728037/2015_2015/12/18_HA_HA_1,gammaomega/ExpCM
no,HA2_HA3,HA_greater_0,23.22096,13.6184,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AMQ26424_A/snow_goose/Delaware/12OS3778/2012_2012/02/23_HA_HA_2,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,17.65529,11.31641,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AMX73047_A/blue-winged_teal/Texas/AI11-3745/2011_2011/09/11_HA_HA_10,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,8.15708,6.26851,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AMX73617_A/blue-winged_teal/Texas/AI13-3626/2013_2013/09/18_HA_HA_4,gammaomega/ExpCM
no,HA3_HA14,HA_greater_0,9.248439999999999,6.9038699999999995,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,gammaomega/ExpCM
no,HA3_HA16,HA_greater_0,23.58734,13.73394,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_ANE05917_A/glaucous-winged_gull/Southcentral_Alaska/14MB01383/2014_2014/08/19_HA_HA_16,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,1.40373,1.4057000000000002,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,1.57028,1.5359399999999999,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,1.4126800000000002,1.4146,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AOT90646_A/Washington/56/2016_2016/03/21_HA_HA_3,gammaomega/ExpCM
no,HA3_HA16,HA_greater_0,23.55828,13.70765,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_APC31825_A/black-headed_gull/Netherlands/9/2010_2010/07/21_HA_HA_16,gammaomega/ExpCM
no,HA3_HA7,HA_greater_0,17.76996,11.396070000000002,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_APR73174_A/Minhang/S01/2013_2013/02/27_HA_HA_7,gammaomega/ExpCM
no,HA3_HA16,HA_greater_0,23.5849,13.73185,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_APY16646_A/glaucous-winged_gull/Southcentral_Alaska/15MB01758/2015_2015/09/01_HA_HA_16,gammaomega/ExpCM
no,HA3_HA14,HA_greater_0,9.1829,6.840330000000001,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AQY18576_A/blue-winged_teal/Guatemala/CIP049H105-31/2011_2011/12/08_HA_HA_14,gammaomega/ExpCM
no,HA3_HA14,HA_greater_0,9.21735,6.87467,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_AQZ38089_A/blue-winged_teal/Guatemala/CIP049H109-67/2012_2012/11/16_HA_HA_14,gammaomega/ExpCM
no,HA3_HA8,HA_greater_0,24.987560000000002,13.9646,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_BAA14334_A/turkey/Ontario/6118/1968_1968//_HA_HA_8,gammaomega/ExpCM
no,HA3_HA14,HA_greater_0,9.117469999999999,6.78815,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,gammaomega/ExpCM
no,HA3_HA6,HA_greater_0,23.87884,13.60488,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_BAJ18005_A/quail/Hong_Kong/FY119/2001_2001//_HA_HA_6,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,17.80075,11.45352,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_BAL70264_A/duck/Tsukuba/574/2006_2006//_HA_HA_10,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,0.6896899999999999,0.6979500000000001,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_BAM42775_A/duck/Vietnam/LBM12/2011_2011/09/20_HA_HA_3,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,1.37391,1.3758100000000002,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_BAT21829_A/Saitama/03-40/2012_2012/01/07_HA_HA_3,gammaomega/ExpCM
no,HA3_HA3,HA_greater_0,0.81047,0.81942,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,gammaomega/ExpCM
no,HA3_HA5,HA_greater_0,23.87663,13.875070000000001,ExpCM_gammaomega/ExpCM,cds_AET75834_A/red_knot/Delaware_Bay/252/1994_1994/05/23_HA_HA_3_cds_CAJ75448_A/duck/Viet_Nam/TG24-01/2005_2005//_HA_HA_5,gammaomega/ExpCM
no,HA2_HA8,HA_greater_0,11.3041,7.00736,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGG23741_A/northern_shoveler/Interior_Alaska/9BM2925R0/2009_2009/07/16_HA_HA_8,gammaomega/ExpCM
no,HA2_HA8,HA_greater_0,11.30089,7.00433,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGG24117_A/northern_shoveler/Interior_Alaska/9BM4787R0/2009_2009/07/29_HA_HA_8,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,21.10886,12.36975,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGG25919_A/mallard/Interior_Alaska/10BM06456R0/2010_2010/07/30_HA_HA_4,gammaomega/ExpCM
no,HA2_HA3,HA_greater_0,24.002370000000003,14.38866,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGK73628_A/Rhode_Island/05/2011_2011/03/03_HA_HA_3,gammaomega/ExpCM
no,HA2_HA11,HA_greater_0,8.90622,6.24627,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGL60086_A/ruddy_turnstone/New_Jersey/AI09-194/2009_2009/05/13_HA_HA_11,gammaomega/ExpCM
no,HA1_HA2,HA_greater_0,5.134519999999999,4.0702099999999986,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,gammaomega/ExpCM
no,HA2_HA5,HA_greater_0,3.295,2.74949,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGQ80932_A/turkey/Egypt/S6405D/2012_2012/10/07_HA_HA_5,gammaomega/ExpCM
no,HA2_HA9,HA_greater_0,10.337110000000001,6.823080000000001,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGQ81168_A/chicken/Rizhao/85/2013_2013//_HA_HA_9,gammaomega/ExpCM
no,HA2_HA13,HA_greater_0,11.26413,7.59466,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AGW82840_A/laughing_gull/AI08-1460/NJ/2008_2008/05/28_HA_HA_13,gammaomega/ExpCM
no,HA2_HA6,HA_greater_0,6.85038,5.010210000000002,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHI97652_A/chicken/Taiwan/2759/2012_2012/12/27_HA_HA_6,gammaomega/ExpCM
no,HA2_HA14,HA_greater_0,22.11131,12.91863,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,21.112560000000002,12.30284,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHL78313_A/mallard/Sweden/50108/2006_2006/08/12_HA_HA_4,gammaomega/ExpCM
no,HA2_HA16,HA_greater_0,10.99071,7.36402,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16,gammaomega/ExpCM
no,HA2_HA2,HA_greater_0,0.22655999999999998,0.22257,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2,gammaomega/ExpCM
yes,HA2_HA3,HA_greater_0,23.97196,14.3579,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,gammaomega/ExpCM
no,HA2_HA8,HA_greater_0,11.53989,7.2338200000000015,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,gammaomega/ExpCM
no,HA2_HA13,HA_greater_0,11.02683,7.38633,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHZ39225_A/black-headed_gull/Republic_of_Georgia/7/2011_2011/11/14_HA_HA_13,gammaomega/ExpCM
no,HA2_HA13,HA_greater_0,11.02672,7.38523,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHZ39582_A/yellow-legged_gull/Republic_of_Georgia/1/2012_2012/09/13_HA_HA_13,gammaomega/ExpCM
no,HA2_HA11,HA_greater_0,8.88734,6.22759,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AHZ44104_A/blue-winged_teal/Wisconsin/12OS2562/2012_2012/09/29_HA_HA_11,gammaomega/ExpCM
no,HA2_HA2,HA_greater_0,0.6393300000000001,0.6218999999999999,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,gammaomega/ExpCM
no,HA2_HA5,HA_greater_0,3.27287,2.72857,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AJB43015_A/chicken/Egypt/1460S/2014_2014/02/25_HA_HA_5,gammaomega/ExpCM
no,HA2_HA10,HA_greater_0,18.12896,10.52786,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AJD13032_A/duck/Jiangxi/6613/2013_2013/02/03_HA_HA_10,gammaomega/ExpCM
no,HA2_HA7,HA_greater_0,18.11054,10.48194,ExpCM_gammaomega/ExpCM,cds_AFJ13215_A/mallard/Pennsylvania/9001/1984_1984/09/06_HA_HA_2_cds_AJJ91909_A/Shenzhen/SP26/2014_2014/01/20_HA_HA_7,gammaomega/ExpCM
