FromWSN,HA_group,alignment,distance1,distance2,model_pair,seq_id,clean_model
no,HA9_HA10,HA_greater_0,18.313670000000002,11.44252,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AJS17351_A/chicken/Jiangsu/J3179/2014_2014/11/07_HA_HA_9,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,12.896499999999998,8.699779999999999,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,gammaomega/ExpCM
no,HA7_HA10,HA_greater_0,5.4323,4.3671000000000015,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_ALT67384_A/mallard/Illinois/A00325439/2009_2009/12/18_HA_HA_7,gammaomega/ExpCM
no,HA7_HA10,HA_greater_0,5.389939999999998,4.31826,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_ALT67420_A/domestic_duck/West_Virginia/A00140915/2008_2008/07/09_HA_HA_7,gammaomega/ExpCM
no,HA10_HA16,HA_greater_0,18.1121,11.29648,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_ALZ47026_A/gull/Massachusetts/13WP00522/2013_2013/01/14_HA_HA_16,gammaomega/ExpCM
no,HA6_HA10,HA_greater_0,18.50479,11.3445,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,gammaomega/ExpCM
no,HA2_HA10,HA_greater_0,19.18935,11.8492,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,gammaomega/ExpCM
no,HA2_HA10,HA_greater_0,19.189080000000004,11.849210000000001,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,gammaomega/ExpCM
no,HA7_HA10,HA_greater_0,5.01518,4.15141,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_ANC28237_A/duck/Zhejiang/S4235/2011_2011/11/19_HA_HA_7,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,12.80375,8.722409999999998,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,12.81385,8.619549999999998,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,gammaomega/ExpCM
no,HA10_HA13,HA_greater_0,17.56185,10.90165,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_APC31384_A/black-headed_gull/Netherlands/9/2008_2008/06/28_HA_HA_13,gammaomega/ExpCM
no,HA10_HA16,HA_greater_0,18.10792,11.29453,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_APC31825_A/black-headed_gull/Netherlands/9/2010_2010/07/21_HA_HA_16,gammaomega/ExpCM
no,HA10_HA13,HA_greater_0,17.5953,10.93426,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_APC32199_A/black-headed_gull/Netherlands/99/2012_2012/07/17_HA_HA_13,gammaomega/ExpCM
no,HA10_HA13,HA_greater_0,17.59046,10.93286,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_APC32287_A/black-headed_gull/Netherlands/6/2014_2014/07/09_HA_HA_13,gammaomega/ExpCM
no,HA10_HA13,HA_greater_0,17.59504,10.93402,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_APC32382_A/black-headed_gull/Netherlands/87/2012_2012/07/17_HA_HA_13,gammaomega/ExpCM
no,HA10_HA16,HA_greater_0,18.11003,11.29049,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16,gammaomega/ExpCM
no,HA10_HA16,HA_greater_0,18.12609,11.31008,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,12.83039,8.74842,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3,gammaomega/ExpCM
no,HA10_HA14,HA_greater_0,11.341509999999998,7.78234,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14,gammaomega/ExpCM
no,HA10_HA14,HA_greater_0,11.33799,7.77889,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14,gammaomega/ExpCM
no,HA10_HA14,HA_greater_0,11.366759999999998,7.8023799999999985,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,gammaomega/ExpCM
no,HA5_HA10,HA_greater_0,19.26272,11.876320000000002,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,gammaomega/ExpCM
no,HA9_HA10,HA_greater_0,18.25779,11.38759,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,12.74004,8.659639999999998,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,gammaomega/ExpCM
no,HA3_HA10,HA_greater_0,12.29845,8.22673,ExpCM_gammaomega/ExpCM,cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,18.278170000000006,11.160419999999998,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,gammaomega/ExpCM
no,HA4_HA10,HA_greater_0,10.79049,7.233630000000001,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,gammaomega/ExpCM
no,HA4_HA4,HA_greater_0,0.25791,0.25325,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4,gammaomega/ExpCM
no,HA4_HA4,HA_greater_0,0.27351,0.26837,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AET76459_A/mallard/Alberta/296/1996_1996/08/26_HA_HA_4,gammaomega/ExpCM
no,HA4_HA5,HA_greater_0,18.669470000000004,11.509960000000001,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,18.518079999999998,11.35191,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,gammaomega/ExpCM
no,HA4_HA11,HA_greater_0,15.094029999999998,9.531,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AFP89316_A/duck/Jiangsu/10-d4/2011_2011/10/_HA_HA_11,gammaomega/ExpCM
no,HA1_HA4,HA_greater_0,20.765590000000003,12.89423,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,gammaomega/ExpCM
no,HA4_HA11,HA_greater_0,15.040589999999998,9.66128,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AFX85381_A/shorebird/Delaware_Bay/29/1996_1996/05/14_HA_HA_11,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.69667,4.69725,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGA18969_A/Colombo/143/2003_2003/11/21_HA_HA_3,gammaomega/ExpCM
no,HA4_HA6,HA_greater_0,17.653170000000006,10.70945,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,gammaomega/ExpCM
no,HA4_HA4,HA_greater_0,0.08971,0.08804999999999999,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGE03426_A/mallard/Iowa/10OS2685/2010_2010/10/16_HA_HA_4,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,2.67256,2.3686599999999998,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGE07966_A/long-tailed_duck/Wisconsin/10OS3918/2010_2010/11/16_HA_HA_14,gammaomega/ExpCM
no,HA4_HA4,HA_greater_0,0.10314000000000001,0.10157000000000001,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGG25347_A/American_green-winged_teal/Interior_Alaska/9BM5277R0/2009_2009/07/30_HA_HA_4,gammaomega/ExpCM
no,HA4_HA10,HA_greater_0,10.56143,7.308079999999999,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGG27497_A/mallard/Alberta/71/1998_1998/08/05_HA_HA_10,gammaomega/ExpCM
no,HA4_HA7,HA_greater_0,10.75911,7.15877,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGJ72861_A/chicken/Zhejiang/DTID-ZJU01/2013_2013/04/_HA_HA_7,gammaomega/ExpCM
no,HA4_HA6,HA_greater_0,18.03037,11.17511,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,gammaomega/ExpCM
no,HA4_HA8,HA_greater_0,18.24979,11.1657,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGK42228_A/northern_shoveler/Minnesota/Sg-00648/2008_2008/08/01_HA_HA_8,gammaomega/ExpCM
no,HA4_HA8,HA_greater_0,18.25618,11.17193,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGL54578_A/northern_pintail/Interior_Alaska/9BM11917R0/2009_2009//_HA_HA_8,gammaomega/ExpCM
no,HA1_HA4,HA_greater_0,20.59039,12.51864,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,gammaomega/ExpCM
no,HA4_HA5,HA_greater_0,18.418129999999998,11.21784,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,gammaomega/ExpCM
no,HA4_HA10,HA_greater_0,10.90022,7.3411,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGQ81196_A/northern_shoveler/Hong_Kong/MPE2531/2008_2008//_HA_HA_10,gammaomega/ExpCM
no,HA4_HA13,HA_greater_0,16.70755,10.21877,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGW82842_A/gull/ND/44036/1992_1992//_HA_HA_13,gammaomega/ExpCM
no,HA4_HA9,HA_greater_0,17.4113,10.76158,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGX00920_A/chicken/Henan/LY-36/2013_2013/01/14_HA_HA_9,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,18.302580000000006,11.18335,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.761959999999998,4.76242,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHA56953_A/swine/Iowa/A01365406/2013_2013/10/17_HA_HA_3,gammaomega/ExpCM
no,HA4_HA9,HA_greater_0,17.440710000000006,10.792489999999999,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHA57027_A/chicken/Guangxi/DX/2008_2008/12/12_HA_HA_9,gammaomega/ExpCM
no,HA1_HA4,HA_greater_0,20.615450000000006,12.543480000000002,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,2.69768,2.3907100000000003,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,gammaomega/ExpCM
no,HA4_HA7,HA_greater_0,10.754639999999998,7.15402,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHJ57418_A/Shanghai/PD-02/2014_2014/01/17_HA_HA_7,gammaomega/ExpCM
no,HA4_HA5,HA_greater_0,18.150389999999998,10.94099,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,gammaomega/ExpCM
no,HA4_HA11,HA_greater_0,14.938149999999998,9.57049,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHN96818_A/mallard/Wisconsin/13OS2800/2013_2013/09/28_HA_HA_11,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.780399999999998,4.77764,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,gammaomega/ExpCM
no,HA4_HA8,HA_greater_0,18.31106,10.99077,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHZ37358_A/mallard/Sweden/7996/2005_2005/09/08_HA_HA_8,gammaomega/ExpCM
no,HA4_HA8,HA_greater_0,18.316650000000006,10.99774,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,gammaomega/ExpCM
no,HA4_HA16,HA_greater_0,17.21762,10.62427,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AHZ39415_A/black-headed_gull/Republic_of_Georgia/4/2012_2012/01/09_HA_HA_16,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,18.40253,11.2419,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,gammaomega/ExpCM
no,HA4_HA10,HA_greater_0,10.78644,7.2320699999999984,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AJD12204_A/chicken/Jiangxi/18474/2013_2013/08/04_HA_HA_10,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.798839999999998,4.797129999999999,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AJE62908_A/Thailand/CU-H3567/2013_2013/10/10_HA_HA_3,gammaomega/ExpCM
no,HA4_HA9,HA_greater_0,17.34082,10.6924,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AJM70538_A/chicken/Yangzhou/687/2013_2013/04/_HA_HA_9,gammaomega/ExpCM
no,HA4_HA9,HA_greater_0,17.44311,10.79231,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AJS17351_A/chicken/Jiangsu/J3179/2014_2014/11/07_HA_HA_9,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.909680000000001,4.792389999999998,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,gammaomega/ExpCM
no,HA4_HA7,HA_greater_0,11.102780000000001,7.308210000000001,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_ALT67384_A/mallard/Illinois/A00325439/2009_2009/12/18_HA_HA_7,gammaomega/ExpCM
no,HA4_HA7,HA_greater_0,11.06042,7.25937,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_ALT67420_A/domestic_duck/West_Virginia/A00140915/2008_2008/07/09_HA_HA_7,gammaomega/ExpCM
no,HA4_HA16,HA_greater_0,17.24154,10.64627,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_ALZ47026_A/gull/Massachusetts/13WP00522/2013_2013/01/14_HA_HA_16,gammaomega/ExpCM
no,HA4_HA6,HA_greater_0,17.634230000000006,10.69429,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,18.31879,11.198989999999998,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,gammaomega/ExpCM
no,HA2_HA4,HA_greater_0,18.318520000000003,11.198999999999998,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,gammaomega/ExpCM
no,HA4_HA7,HA_greater_0,10.68566,7.09252,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_ANC28237_A/duck/Zhejiang/S4235/2011_2011/11/19_HA_HA_7,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.81693,4.81502,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.827030000000001,4.71216,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,gammaomega/ExpCM
no,HA4_HA13,HA_greater_0,16.691290000000002,10.25144,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_APC31384_A/black-headed_gull/Netherlands/9/2008_2008/06/28_HA_HA_13,gammaomega/ExpCM
no,HA4_HA16,HA_greater_0,17.237360000000002,10.64432,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_APC31825_A/black-headed_gull/Netherlands/9/2010_2010/07/21_HA_HA_16,gammaomega/ExpCM
no,HA4_HA13,HA_greater_0,16.72474,10.28405,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_APC32199_A/black-headed_gull/Netherlands/99/2012_2012/07/17_HA_HA_13,gammaomega/ExpCM
no,HA4_HA13,HA_greater_0,16.719900000000006,10.28265,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_APC32287_A/black-headed_gull/Netherlands/6/2014_2014/07/09_HA_HA_13,gammaomega/ExpCM
no,HA4_HA13,HA_greater_0,16.72448,10.28381,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_APC32382_A/black-headed_gull/Netherlands/87/2012_2012/07/17_HA_HA_13,gammaomega/ExpCM
no,HA4_HA16,HA_greater_0,17.23947,10.64028,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16,gammaomega/ExpCM
no,HA4_HA16,HA_greater_0,17.25553,10.65987,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.84357,4.84103,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,2.7281500000000003,2.42017,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,2.7246300000000003,2.41672,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14,gammaomega/ExpCM
no,HA4_HA14,HA_greater_0,2.7534,2.4402100000000004,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,gammaomega/ExpCM
no,HA4_HA5,HA_greater_0,18.392160000000004,11.226109999999998,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,gammaomega/ExpCM
no,HA4_HA9,HA_greater_0,17.387230000000002,10.73738,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.75322,4.75225,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,gammaomega/ExpCM
no,HA3_HA4,HA_greater_0,5.31163,4.31934,ExpCM_gammaomega/ExpCM,cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,gammaomega/ExpCM
